,0
189,1038.1451612903227
190,1038.1451612903227
191,1038.1451612903227
192,1038.991935483871
193,1038.991935483871
194,1038.991935483871
195,1038.991935483871
196,1038.1451612903227
197,1038.1451612903227
198,1038.1451612903227
199,1038.1451612903227
200,1038.1451612903227
201,1037.2983870967741
202,1037.2983870967741
203,1037.2983870967741
204,1037.2983870967741
205,1037.2983870967741
206,1037.2983870967741
207,1037.2983870967741
208,1037.2983870967741
209,1037.2983870967741
210,1037.2983870967741
211,1037.2983870967741
212,1038.1451612903227
213,1038.1451612903227
214,1038.1451612903227
215,1038.1451612903227
216,1038.1451612903227
217,1038.1451612903227
218,1038.1451612903227
219,1038.1451612903227
220,1038.1451612903227
221,1038.1451612903227
222,1038.1451612903227
223,1038.1451612903227
224,1038.1451612903227
225,1038.1451612903227
226,1038.1451612903227
227,1038.1451612903227
228,1038.1451612903227
229,1037.2983870967741
230,1037.2983870967741
231,1038.1451612903227
232,1038.1451612903227
233,1038.1451612903227
234,1038.1451612903227
235,1038.991935483871
236,1038.991935483871
237,1038.1451612903227
238,1038.1451612903227
239,1037.2983870967741
240,642.5806451612905
241,535.0403225806458
242,516.8951612903228
243,498.14516129032273
244,545.4435483870968
245,583.0645161290323
246,561.4112903225806
247,588.2661290322582
248,584.7580645161293
249,597.8225806451615
250,607.9838709677421
251,634.9596774193549
252,641.6129032258066
253,685.645161290323
254,690.0000000000006
255,756.5322580645168
256,743.2258064516133
257,720.967741935484
258,653.5887096774197
259,615.9677419354842
260,595.2822580645163
261,581.8548387096776
262,552.3387096774195
263,528.7500000000002
264,535.4032258064516
265,523.0645161290323
266,506.9758064516131
267,513.1451612903228
268,570.4838709677421
269,575.8064516129034
270,1033.0645161290322
271,1033.0645161290322
272,1033.0645161290322
273,1033.0645161290322
274,1033.0645161290322
275,1032.217741935484
276,1032.217741935484
277,1032.217741935484
278,1032.217741935484
279,1032.217741935484
280,1031.3709677419354
281,1031.3709677419354
282,1030.524193548387
283,1030.524193548387
284,1030.524193548387
285,1030.524193548387
286,1028.8306451612902
287,1028.8306451612902
288,1028.8306451612902
289,1028.8306451612902
290,1029.6774193548388
291,1029.6774193548388
292,1029.6774193548388
293,1030.524193548387
294,1028.8306451612902
295,1028.8306451612902
296,1028.8306451612902
297,1028.8306451612902
298,1028.8306451612902
299,1028.8306451612902
300,5.92741935483871
301,5.201612903225799
302,5.080645161290323
303,5.080645161290323
304,5.080645161290323
305,5.080645161290323
306,5.080645161290323
307,5.92741935483871
308,5.080645161290323
309,6.774193548387097
310,6.774193548387097
311,6.774193548387097
312,6.774193548387097
313,7.620967741935484
314,7.620967741935487
315,7.620967741935484
316,8.46774193548387
317,8.46774193548387
318,8.46774193548387
319,8.46774193548387
320,8.46774193548387
321,8.46774193548387
322,8.46774193548387
323,8.588709677419349
324,9.314516129032258
325,9.314516129032258
326,9.314516129032258
327,9.314516129032258
328,9.314516129032258
329,9.314516129032258
330,7.620967741935484
331,7.620967741935484
332,7.620967741935484
333,7.620967741935484
334,7.620967741935484
335,7.620967741935484
336,7.620967741935484
337,7.620967741935484
338,7.620967741935484
339,7.620967741935484
340,7.620967741935484
341,7.620967741935484
342,6.895161290322573
343,6.774193548387097
344,6.774193548387097
345,6.774193548387097
346,6.774193548387097
347,7.620967741935484
348,7.620967741935484
349,7.620967741935484
350,7.620967741935484
351,7.620967741935484
352,7.620967741935484
353,6.774193548387097
354,7.620967741935484
355,6.895161290322573
356,7.620967741935484
357,6.774193548387097
358,6.774193548387097
359,6.774193548387097
360,7.620967741935484
361,7.620967741935484
362,7.620967741935484
363,7.620967741935484
364,7.620967741935484
365,7.620967741935484
366,7.620967741935484
367,7.620967741935484
368,7.620967741935484
369,7.620967741935484
370,7.620967741935484
371,7.620967741935484
372,7.620967741935484
373,7.620967741935484
374,7.620967741935484
375,7.620967741935484
376,8.46774193548387
377,7.620967741935484
378,8.46774193548387
379,7.620967741935484
380,7.620967741935484
381,7.620967741935484
382,7.620967741935484
383,7.620967741935484
384,8.46774193548387
385,9.314516129032258
386,9.314516129032258
387,9.314516129032258
388,8.588709677419349
389,9.435483870967735
390,11.008064516129032
391,11.008064516129032
392,11.008064516129032
393,11.008064516129032
394,11.008064516129032
395,11.008064516129036
396,10.161290322580646
397,9.314516129032258
398,10.161290322580646
399,10.161290322580646
400,8.709677419354824
401,8.46774193548387
402,8.46774193548387
403,10.161290322580646
404,10.161290322580646
405,10.161290322580646
406,11.008064516129032
407,11.008064516129032
408,11.008064516129032
409,11.008064516129032
410,11.008064516129032
411,11.008064516129032
412,11.008064516129032
413,11.008064516129032
414,11.85483870967742
415,13.548387096774194
416,12.822580645161283
417,13.548387096774194
418,16.088709677419356
419,17.78225806451613
420,18.629032258064516
421,18.629032258064516
422,17.903225806451605
423,17.782258064516128
424,17.782258064516128
425,17.782258064516128
426,17.782258064516128
427,18.629032258064516
428,19.475806451612904
429,20.322580645161292
430,20.443548387096765
431,21.169354838709676
432,21.169354838709676
433,21.169354838709676
434,21.169354838709676
435,22.862903225806452
436,23.70967741935484
437,23.70967741935484
438,23.70967741935484
439,23.70967741935484
440,24.556451612903224
441,23.70967741935484
442,23.70967741935484
443,23.70967741935484
444,23.70967741935484
445,24.556451612903224
446,25.403225806451612
447,26.25
448,26.25
449,27.943548387096776
450,19.475806451612904
451,19.475806451612904
452,20.322580645161292
453,20.322580645161292
454,21.169354838709676
455,21.169354838709676
456,22.016129032258064
457,22.016129032258068
458,21.169354838709676
459,22.862903225806452
460,22.862903225806456
461,23.70967741935484
462,23.70967741935483
463,22.862903225806452
464,22.862903225806452
465,23.70967741935484
466,23.70967741935484
467,23.70967741935484
468,23.70967741935484
469,24.556451612903224
470,27.096774193548388
471,26.25
472,25.403225806451612
473,25.403225806451612
474,26.25
475,25.524193548387093
476,26.25
477,27.943548387096776
478,27.943548387096776
479,27.943548387096776
480,27.943548387096776
481,33.024193548387096
482,33.99193548387096
483,34.71774193548387
484,35.564516129032256
485,36.41129032258065
486,35.564516129032256
487,36.41129032258065
488,36.41129032258065
489,36.41129032258065
490,35.68548387096774
491,38.2258064516129
492,39.07258064516129
493,39.79838709677419
494,38.95161290322581
495,38.95161290322579
496,38.95161290322581
497,38.95161290322581
498,40.645161290322584
499,42.33870967741935
500,43.185483870967744
501,44.1532258064516
502,46.57258064516129
503,46.57258064516129
504,47.41935483870966
505,45.84677419354838
506,46.572580645161295
507,45.725806451612904
508,47.41935483870968
509,48.38709677419354
510,55.88709677419355
511,56.733870967741936
512,58.42741935483871
513,56.85483870967741
514,57.58064516129032
515,58.42741935483871
516,57.58064516129032
517,59.274193548387096
518,59.274193548387096
519,58.42741935483871
520,60.12096774193548
521,59.39516129032257
522,59.39516129032257
523,62.66129032258065
524,61.814516129032256
525,66.04838709677419
526,71.25
527,72.8225806451613
528,72.09677419354838
529,74.51612903225806
530,77.05645161290319
531,77.90322580645162
532,79.59677419354838
533,85.5241935483871
534,87.21774193548387
535,88.91129032258064
536,88.91129032258063
537,88.06451612903226
538,88.18548387096772
539,88.91129032258064
540,73.91129032258064
541,76.20967741935483
542,76.33064516129032
543,77.05645161290323
544,77.05645161290323
545,77.05645161290323
546,78.0241935483871
547,81.29032258064515
548,79.59677419354836
549,79.59677419354838
550,82.13709677419355
551,82.98387096774194
552,82.98387096774194
553,84.79838709677419
554,86.49193548387096
555,88.91129032258064
556,91.5725806451613
557,94.83870967741936
558,96.53225806451613
559,99.31451612903224
560,102.45967741935483
561,104.15322580645162
562,103.30645161290323
563,103.4274193548387
564,100.76612903225806
565,103.3064516129032
566,103.4274193548387
567,106.69354838709677
568,105.96774193548387
569,107.66129032258064
570,99.0725806451613
571,97.37903225806451
572,95.80645161290323
573,95.68548387096774
574,95.68548387096774
575,95.68548387096772
576,95.68548387096774
577,94.95967741935483
578,93.99193548387096
579,94.83870967741936
580,93.99193548387096
581,92.41935483870968
582,93.26612903225806
583,92.29838709677419
584,93.14516129032258
585,92.29838709677419
586,89.87903225806448
587,87.5806451612903
588,85.04032258064512
589,83.10483870967742
590,83.83064516129032
591,86.37096774193549
592,83.83064516129032
593,85.5241935483871
594,83.2258064516129
595,82.98387096774194
596,83.83064516129032
597,82.98387096774194
598,83.95161290322581
599,82.37903225806451
600,97.3790322580645
601,99.0725806451613
602,100.04032258064517
603,98.22580645161288
604,96.53225806451613
605,94.95967741935483
606,94.3548387096774
607,93.99193548387093
608,94.47580645161287
609,93.26612903225806
610,92.54032258064514
611,91.45161290322581
612,92.41935483870968
613,93.99193548387096
614,93.14516129032256
615,95.80645161290323
616,94.95967741935483
617,94.11290322580645
618,93.99193548387096
619,93.14516129032258
620,93.14516129032258
621,93.99193548387096
622,93.14516129032258
623,93.14516129032258
624,93.14516129032258
625,94.83870967741936
626,94.83870967741936
627,94.11290322580645
628,93.99193548387096
629,93.99193548387096
630,79.9596774193548
631,78.75
632,78.75
633,77.41935483870965
634,77.1774193548387
635,78.74999999999999
636,78.0241935483871
637,79.59677419354838
638,78.75
639,78.87096774193549
640,77.1774193548387
641,75.48387096774191
642,73.79032258064517
643,76.20967741935483
644,75.36290322580645
645,75.36290322580645
646,74.75806451612902
647,76.33064516129032
648,74.75806451612902
649,73.06451612903223
650,72.09677419354836
651,71.9758064516129
652,72.09677419354838
653,72.09677419354838
654,73.66935483870967
655,72.8225806451613
656,72.09677419354836
657,71.37096774193547
658,68.95161290322578
659,68.70967741935483
660,83.95161290322581
661,84.31451612903223
662,88.18548387096774
663,86.7338709677419
664,84.91935483870967
665,81.53225806451611
666,80.68548387096773
667,81.41129032258064
668,80.08064516129029
669,78.75
670,79.59677419354838
671,78.0241935483871
672,77.1774193548387
673,77.1774193548387
674,71.49193548387096
675,72.21774193548387
676,69.6774193548387
677,68.70967741935483
678,68.70967741935483
679,68.58870967741936
680,68.10483870967738
681,68.70967741935483
682,68.7096774193548
683,69.43548387096774
684,67.86290322580645
685,69.55645161290323
686,68.8306451612903
687,71.12903225806451
688,71.9758064516129
689,71.25
690,80.44354838709677
691,80.44354838709677
692,84.6774193548387
693,84.07258064516128
694,87.33870967741936
695,87.21774193548387
696,83.83064516129029
697,82.98387096774194
698,85.04032258064512
699,85.76612903225805
700,84.19354838709674
701,86.37096774193549
702,87.33870967741936
703,88.18548387096774
704,88.18548387096774
705,86.37096774193549
706,83.10483870967742
707,83.83064516129032
708,83.34677419354836
709,82.37903225806451
710,84.79838709677419
711,85.5241935483871
712,84.6774193548387
713,83.2258064516129
714,83.10483870967742
715,82.25806451612904
716,82.13709677419355
717,82.25806451612904
718,81.29032258064517
719,86.49193548387096
720,67.13709677419354
721,67.74193548387096
722,67.98387096774192
723,69.55645161290323
724,71.12903225806451
725,70.28225806451613
726,70.28225806451613
727,72.8225806451613
728,71.9758064516129
729,73.66935483870968
730,74.75806451612904
731,76.20967741935483
732,77.90322580645162
733,75.36290322580645
734,77.1774193548387
735,79.59677419354838
736,80.44354838709677
737,79.59677419354838
738,82.98387096774194
739,82.37903225806448
740,82.25806451612904
741,82.13709677419355
742,80.68548387096773
743,79.71774193548387
744,81.41129032258064
745,82.13709677419355
746,82.98387096774191
747,81.41129032258064
748,83.10483870967742
749,80.68548387096774
750,116.24999999999997
751,117.70161290322581
752,116.12903225806451
753,117.70161290322581
754,115.28225806451613
755,116.12903225806451
756,115.28225806451613
757,116.85483870967742
758,115.40322580645159
759,116.00806451612904
760,116.9758064516129
761,114.67741935483869
762,116.85483870967742
763,116.9758064516129
764,118.66935483870968
765,117.70161290322578
766,120.36290322580645
767,116.37096774193546
768,115.40322580645162
769,113.70967741935483
770,112.86290322580645
771,115.16129032258064
772,117.8225806451613
773,119.63709677419352
774,119.51612903225806
775,124.4758064516129
776,124.59677419354838
777,123.75
778,124.4758064516129
779,122.05645161290323
780,139.71774193548387
781,139.95967741935485
782,139.95967741935485
783,139.71774193548387
784,140.68548387096774
785,142.3790322580645
786,145.88709677419354
787,148.30645161290323
788,147.58064516129033
789,145.88709677419354
790,149.03225806451613
791,149.03225806451613
792,149.2741935483871
793,150.0
794,148.30645161290323
795,146.73387096774192
796,149.03225806451613
797,149.8790322580645
798,150.96774193548387
799,153.38709677419354
800,154.11290322580646
801,153.26612903225808
802,151.81451612903226
803,153.26612903225808
804,155.80645161290323
805,157.74193548387098
806,159.19354838709677
807,160.88709677419354
808,162.58064516129033
809,161.73387096774192
810,194.8790322580645
811,197.2983870967742
812,203.46774193548387
813,204.19354838709677
814,204.19354838709677
815,203.34677419354838
816,203.34677419354838
817,207.45967741935485
818,203.58870967741936
819,203.46774193548387
820,205.16129032258064
821,206.00806451612902
822,206.49193548387092
823,204.19354838709674
824,201.53225806451613
825,201.7741935483871
826,198.02419354838705
827,195.6048387096774
828,189.4354838709677
829,189.31451612903223
830,189.19354838709677
831,187.3790322580645
832,188.9516129032258
833,188.9516129032258
834,193.30645161290323
835,191.61290322580646
836,195.12096774193543
837,190.04032258064512
838,196.0887096774193
839,192.70161290322577
840,128.2258064516129
841,125.68548387096772
842,125.56451612903226
843,124.59677419354838
844,127.01612903225806
845,126.53225806451611
846,126.41129032258064
847,127.25806451612904
848,130.40322580645162
849,129.6774193548387
850,125.56451612903226
851,125.44354838709675
852,127.01612903225806
853,126.16935483870968
854,125.44354838709677
855,125.8064516129032
856,126.16935483870968
857,123.26612903225805
858,122.17741935483869
859,124.4758064516129
860,123.99193548387096
861,123.87096774193549
862,124.4758064516129
863,127.01612903225806
864,128.83064516129033
865,128.70967741935485
866,130.5241935483871
867,131.73387096774186
868,134.2741935483871
869,134.63709677419354
870,223.66935483870967
871,221.1290322580645
872,222.7016129032258
873,221.9758064516129
874,221.1290322580645
875,220.16129032258064
876,221.00806451612902
877,223.5483870967742
878,224.51612903225808
879,221.3709677419355
880,223.79032258064515
881,222.94354838709677
882,221.9758064516129
883,221.85483870967738
884,221.00806451612902
885,220.16129032258064
886,220.16129032258064
887,218.70967741935485
888,217.6209677419355
889,216.7741935483871
890,215.92741935483872
891,214.23387096774192
892,212.78225806451613
893,211.20967741935485
894,210.24193548387098
895,212.54032258064515
896,207.45967741935485
897,206.00806451612902
898,207.45967741935485
899,206.61290322580646
900,210.0
901,210.0
902,210.0
903,210.0
904,207.7016129032258
905,206.7338709677419
906,205.88709677419354
907,205.04032258064515
908,205.76612903225808
909,204.31451612903226
910,203.2258064516129
911,202.6209677419355
912,205.16129032258064
913,202.6209677419355
914,202.6209677419355
915,201.7741935483871
916,199.11290322580646
917,195.24193548387092
918,194.8790322580645
919,194.75806451612902
920,196.4516129032258
921,198.1451612903226
922,199.83870967741936
923,194.8790322580645
924,198.26612903225808
925,200.80645161290323
926,200.08064516129033
927,199.83870967741936
928,199.23387096774192
929,199.83870967741936
930,189.07258064516128
931,188.83064516129033
932,189.67741935483872
933,191.49193548387098
934,192.33870967741936
935,192.21774193548387
936,193.9112903225806
937,191.61290322580646
938,194.03225806451613
939,196.4516129032258
940,199.95967741935485
941,205.88709677419354
942,211.69354838709677
943,214.23387096774192
944,217.01612903225808
945,219.67741935483872
946,222.21774193548387
947,222.82258064516128
948,223.66935483870967
949,224.3951612903226
950,227.78225806451613
951,229.59677419354838
952,235.5241935483871
953,231.53225806451613
954,233.1048387096774
955,234.67741935483872
956,236.49193548387098
957,238.06451612903226
958,241.33064516129033
959,242.29838709677415
960,184.59677419354838
961,188.83064516129033
962,188.83064516129033
963,192.33870967741936
964,196.45161290322577
965,196.57258064516128
966,196.57258064516128
967,195.12096774193543
968,195.84677419354836
969,198.1451612903226
970,200.92741935483872
971,199.95967741935485
972,198.38709677419354
973,206.73387096774192
974,205.04032258064512
975,207.7016129032258
976,207.7016129032258
977,211.81451612903226
978,214.23387096774192
979,217.74193548387098
980,221.9758064516129
981,224.3951612903226
982,224.3951612903226
983,223.91129032258064
984,228.02419354838705
985,229.59677419354838
986,231.41129032258064
987,235.76612903225808
988,236.37096774193543
989,235.5241935483871
990,213.6290322580645
991,211.81451612903226
992,214.23387096774192
993,219.31451612903226
994,221.1290322580645
995,222.82258064516128
996,225.24193548387098
997,226.08870967741936
998,226.08870967741936
999,227.90322580645162
1000,226.20967741935485
1001,230.44354838709674
1002,234.79838709677415
1003,239.63709677419354
1004,243.1451612903226
1005,244.23387096774192
1006,248.2258064516129
1007,246.65322580645162
1008,248.2258064516129
1009,254.8790322580645
1010,254.8790322580645
1011,254.2741935483871
1012,257.5403225806452
1013,253.42741935483872
1014,255.96774193548387
1015,260.0806451612903
1016,262.741935483871
1017,262.5
1018,265.4032258064516
1019,268.06451612903226
1020,260.2016129032258
1021,263.58870967741933
1022,266.9758064516129
1023,270.1209677419355
1024,270.241935483871
1025,275.2016129032258
1026,273.75
1027,271.3306451612903
1028,272.9032258064516
1029,275.44354838709677
1030,278.8306451612903
1031,284.87903225806446
1032,283.3064516129032
1033,285.60483870967744
1034,289.71774193548384
1035,290.0806451612903
1036,293.2258064516129
1037,297.4596774193548
1038,302.4193548387097
1039,306.53225806451616
1040,310.28225806451616
1041,315.0
1042,319.23387096774195
1043,321.2903225806452
1044,322.258064516129
1045,324.55645161290323
1046,330.48387096774195
1047,330.48387096774195
1048,334.11290322580646
1049,336.41129032258067
1050,321.2903225806452
1051,320.56451612903226
1052,321.1693548387097
1053,324.55645161290323
1054,324.55645161290323
1055,332.05645161290323
1056,333.75
1057,337.258064516129
1058,339.9193548387097
1059,342.5806451612903
1060,344.03225806451616
1061,349.23387096774195
1062,350.8064516129031
1063,352.6209677419355
1064,356.85483870967744
1065,357.5806451612903
1066,363.38709677419354
1067,366.0483870967742
1068,366.2903225806452
1069,370.28225806451616
1070,371.3709677419355
1071,377.1774193548386
1072,379.71774193548384
1073,387.0967741935484
1074,389.758064516129
1075,396.6532258064516
1076,401.8548387096773
1077,404.2741935483871
1078,415.16129032258067
1079,421.08870967741933
1080,449.03225806451616
1081,449.63709677419354
1082,448.30645161290323
1083,453.0241935483871
1084,454.35483870967744
1085,454.11290322580646
1086,452.2983870967742
1087,453.266129032258
1088,460.16129032258067
1089,463.30645161290323
1090,468.508064516129
1091,467.05645161290323
1092,468.8709677419355
1093,467.66129032258067
1094,462.58064516129025
1095,462.4596774193548
1096,463.30645161290323
1097,466.08870967741933
1098,469.35483870967744
1099,469.5967741935484
1100,468.8709677419355
1101,472.86290322580646
1102,467.5403225806452
1103,468.8709677419355
1104,473.58870967741933
1105,473.7096774193548
1106,477.21774193548384
1107,482.2983870967742
1108,481.5725806451613
1109,481.5725806451613
1110,500.0806451612903
1111,500.80645161290323
1112,501.0483870967742
1113,503.2258064516129
1114,503.9516129032258
1115,502.6209677419355
1116,502.13709677419354
1117,504.6774193548387
1118,508.18548387096774
1119,505.88709677419354
1120,510.7258064516129
1121,511.69354838709677
1122,511.5725806451613
1123,514.233870967742
1124,511.69354838709677
1125,513.6290322580645
1126,513.508064516129
1127,506.9758064516129
1128,505.0403225806452
1129,505.16129032258067
1130,505.76612903225805
1131,503.2258064516129
1132,505.0403225806452
1133,505.88709677419354
1134,506.3709677419355
1135,506.008064516129
1136,508.5483870967742
1137,509.39516129032256
1138,504.43548387096774
1139,508.30645161290323
1140,502.01612903225805
1141,497.78225806451616
1142,496.5725806451613
1143,499.35483870967744
1144,491.9758064516128
1145,493.4274193548387
1146,495.8467741935484
1147,495.60483870967744
1148,492.7016129032258
1149,492.33870967741933
1150,490.16129032258067
1151,484.71774193548384
1152,483.8709677419355
1153,479.9999999999999
1154,478.06451612903226
1155,477.8225806451613
1156,475.766129032258
1157,476.008064516129
1158,476.9758064516129
1159,477.9435483870967
1160,473.9516129032258
1161,472.741935483871
1162,468.991935483871
1163,466.93548387096774
1164,468.0241935483871
1165,469.71774193548384
1166,463.7903225806452
1167,463.5483870967742
1168,458.5887096774193
1169,455.2016129032258
1170,469.11290322580646
1171,465.9677419354838
1172,461.008064516129
1173,461.25
1174,461.25
1175,461.85483870967744
1176,461.1290322580645
1177,464.2741935483871
1178,462.21774193548384
1179,459.6774193548386
1180,455.4435483870967
1181,454.23387096774195
1182,451.08870967741933
1183,445.04032258064507
1184,438.62903225806446
1185,437.78225806451604
1186,438.508064516129
1187,436.81451612903226
1188,438.14516129032256
1189,440.3225806451613
1190,439.83870967741933
1191,438.38709677419354
1192,434.9999999999999
1193,431.491935483871
1194,432.58064516129025
1195,426.7741935483871
1196,426.41129032258067
1197,419.274193548387
1198,412.86290322580646
1199,409.4758064516129
1200,403.4274193548387
1201,402.5806451612903
1202,401.85483870967744
1203,401.008064516129
1204,402.0967741935484
1205,400.16129032258067
1206,398.46774193548384
1207,399.31451612903226
1208,397.741935483871
1209,398.10483870967744
1210,396.89516129032256
1211,393.8709677419354
1212,391.93548387096774
1213,385.40322580645153
1214,380.0806451612903
1215,376.4516129032258
1216,376.2096774193548
1217,377.1774193548387
1218,374.15322580645153
1219,371.3709677419355
1220,369.55645161290323
1221,369.55645161290323
1222,367.258064516129
1223,364.7177419354838
1224,365.44354838709677
1225,364.35483870967744
1226,363.0241935483871
1227,356.61290322580646
1228,353.58870967741933
1229,349.5967741935484
1230,368.8306451612903
1231,364.71774193548384
1232,360.7258064516129
1233,358.6693548387097
1234,356.73387096774195
1235,356.1290322580645
1236,349.5967741935484
1237,349.23387096774195
1238,352.5
1239,346.2096774193548
1240,345.96774193548384
1241,345.7258064516129
1242,341.1290322580645
1243,333.74999999999994
1244,329.39516129032256
1245,326.25
1246,319.47580645161275
1247,317.1774193548387
1248,314.63709677419354
1249,317.1774193548387
1250,314.03225806451616
1251,314.2741935483871
1252,309.91935483870964
1253,308.9516129032258
1254,308.7096774193548
1255,305.80645161290323
1256,309.43548387096774
1257,306.0483870967742
1258,304.23387096774195
1259,301.4516129032258
1260,306.89516129032256
1261,301.4516129032258
1262,297.0967741935484
1263,291.89516129032256
1264,288.508064516129
1265,285.2419354838709
1266,282.5806451612903
1267,283.91129032258067
1268,287.1774193548387
1269,289.83870967741933
1270,289.9596774193548
1271,286.2096774193547
1272,285.96774193548384
1273,285.0
1274,280.76612903225805
1275,279.9193548387097
1276,276.89516129032256
1277,276.53225806451616
1278,275.80645161290323
1279,279.55645161290323
1280,278.2258064516129
1281,276.53225806451616
1282,274.83870967741933
1283,274.35483870967744
1284,273.14516129032256
1285,269.8790322580645
1286,267.21774193548384
1287,265.28225806451616
1288,263.7096774193548
1289,261.2903225806452
1290,263.46774193548384
1291,264.55645161290323
1292,264.6774193548387
1293,262.258064516129
1294,259.4758064516129
1295,259.71774193548384
1296,257.78225806451616
1297,255.36290322580646
1298,253.42741935483872
1299,251.73387096774192
1300,252.45967741935485
1301,251.1290322580645
1302,250.88709677419354
1303,247.6209677419355
1304,245.92741935483872
1305,245.68548387096774
1306,244.95967741935485
1307,242.78225806451613
1308,239.15322580645162
1309,236.7338709677419
1310,234.7983870967742
1311,233.5887096774193
1312,233.9516129032258
1313,229.9596774193548
1314,225.96774193548382
1315,224.63709677419354
1316,222.33870967741936
1317,222.94354838709677
1318,220.64516129032253
1319,220.64516129032253
1320,220.28225806451613
1321,219.31451612903226
1322,219.43548387096774
1323,219.55645161290323
1324,216.5322580645161
1325,214.4758064516129
1326,216.16935483870967
1327,216.0483870967742
1328,209.0322580645161
1329,213.6290322580645
1330,210.48387096774192
1331,207.21774193548382
1332,204.67741935483866
1333,203.58870967741936
1334,203.34677419354838
1335,202.5
1336,204.19354838709677
1337,205.04032258064515
1338,208.30645161290323
1339,207.82258064516128
1340,208.30645161290323
1341,206.73387096774192
1342,205.04032258064515
1343,203.46774193548387
1344,202.01612903225802
1345,200.2016129032258
1346,199.11290322580646
1347,198.50806451612902
1348,200.08064516129033
1349,207.58064516129033
1350,213.38709677419354
1351,210.36290322580646
1352,210.84677419354838
1353,210.84677419354838
1354,211.93548387096774
1355,211.08870967741936
1356,209.0322580645161
1357,206.73387096774192
1358,209.2741935483871
1359,207.82258064516128
1360,202.9838709677419
1361,197.7822580645161
1362,196.69354838709677
1363,193.06451612903223
1364,192.33870967741936
1365,190.76612903225808
1366,189.31451612903223
