,0
0,154.04867256637164
1,151.12831858407077
2,150.7632743362832
3,151.12831858407077
4,148.5730088495576
5,148.5730088495576
6,143.8274336283187
7,143.09734513274336
8,145.65265486725664
9,143.46238938053094
10,139.08185840707958
11,135.7964601769911
12,126.67035398230081
13,125.21017699115045
14,125.21017699115045
15,125.21017699115045
16,127.76548672566372
17,127.76548672566372
18,130.32079646017698
19,128.1305309734513
20,130.32079646017698
21,125.94026548672578
22,125.21017699115045
23,125.21017699115045
24,130.32079646017698
25,125.94026548672562
26,125.21017699115045
27,123.01991150442477
28,125.21017699115045
29,125.21017699115045
30,120.82964601769906
31,118.27433628318579
32,117.54424778761062
33,117.54424778761062
34,115.35398230088494
35,114.98893805309734
36,114.98893805309734
37,114.98893805309734
38,115.35398230088494
39,114.98893805309734
40,114.98893805309734
41,112.79867256637166
42,112.79867256637166
43,110.24336283185839
44,109.8783185840708
45,107.68805309734512
46,109.8783185840708
47,109.8783185840708
48,109.8783185840708
49,109.8783185840708
50,109.8783185840708
51,105.86283185840726
52,98.19690265486719
53,92.72123893805305
54,91.99115044247787
55,89.8008849557522
56,87.24557522123892
57,82.49999999999996
58,81.76991150442478
59,79.94469026548667
60,74.83407079646013
61,74.10398230088495
62,76.65929203539822
63,72.27876106194687
64,71.54867256637168
65,71.54867256637168
66,71.54867256637168
67,71.54867256637168
68,69.358407079646
69,68.9933628318584
70,68.9933628318584
71,68.9933628318584
72,68.9933628318584
73,68.9933628318584
74,68.9933628318584
75,66.80309734513271
76,66.43805309734513
77,66.43805309734513
78,68.9933628318584
79,71.54867256637168
80,69.358407079646
81,68.9933628318584
82,71.54867256637168
83,74.10398230088495
84,71.91371681415927
85,71.54867256637168
86,74.10398230088495
87,74.10398230088495
88,74.10398230088495
89,74.10398230088495
90,74.10398230088495
91,74.10398230088495
92,71.91371681415927
93,71.54867256637168
94,67.1681415929203
95,66.43805309734513
96,66.43805309734513
97,66.43805309734513
98,64.24778761061944
99,63.88274336283186
100,61.69247787610617
101,59.137168141592895
102,58.77212389380531
103,58.77212389380531
104,58.77212389380531
105,58.77212389380531
106,61.32743362831859
107,59.137168141592895
108,58.77212389380531
109,58.77212389380531
110,56.58185840707962
111,56.216814159292035
112,56.58185840707962
113,56.216814159292035
114,56.216814159292035
115,54.02654867256635
116,53.66150442477876
117,51.47123893805308
118,51.10619469026549
119,51.10619469026549
120,51.10619469026549
121,51.10619469026549
122,51.10619469026549
123,48.9159292035398
124,48.55088495575221
125,46.360619469026524
126,45.99557522123894
127,43.80530973451325
128,43.440265486725664
129,43.440265486725664
130,43.440265486725664
131,39.059734513274286
132,40.88495575221239
133,40.88495575221239
134,40.88495575221239
135,38.6946902654867
136,38.32964601769911
137,38.32964601769911
138,36.13938053097343
139,35.77433628318584
140,35.77433628318584
141,35.77433628318584
142,35.77433628318584
143,35.77433628318584
144,35.77433628318584
145,33.58407079646015
146,33.219026548672566
147,33.219026548672566
148,33.219026548672566
149,31.02876106194688
150,33.219026548672566
151,33.219026548672566
152,33.219026548672566
153,31.02876106194688
154,30.663716814159294
155,30.663716814159294
156,30.663716814159294
157,30.663716814159294
158,28.473451327433608
159,28.108407079646017
160,28.108407079646017
161,28.108407079646017
162,28.108407079646017
163,28.108407079646017
164,28.108407079646017
165,28.108407079646017
166,25.918141592920335
167,25.553097345132745
168,25.553097345132745
169,23.36283185840706
170,22.99778761061947
171,22.99778761061947
172,22.99778761061947
173,22.99778761061947
174,22.99778761061947
175,22.99778761061947
176,22.99778761061947
177,22.99778761061947
178,22.99778761061947
179,22.99778761061947
180,22.99778761061947
181,22.99778761061947
182,22.99778761061947
183,22.99778761061947
184,22.99778761061947
185,20.807522123893783
186,18.252212389380507
187,17.88716814159292
188,17.88716814159292
