,0
0,207.94354838709674
1,207.7016129032258
2,205.28225806451613
3,202.01612903225802
4,202.62096774193552
5,198.1451612903227
6,195.84677419354844
7,192.70161290322588
8,192.33870967741936
9,191.49193548387098
10,190.8870967741935
11,188.34677419354838
12,185.20161290322574
13,185.44354838709677
14,183.99193548387098
15,181.69354838709674
16,181.33064516129033
17,175.52419354838705
18,174.55645161290323
19,173.70967741935485
20,173.58870967741936
21,169.95967741935493
22,167.90322580645164
23,167.78225806451613
24,162.70161290322574
25,161.00806451612902
26,160.28225806451613
27,156.4112903225806
28,155.80645161290323
29,155.80645161290323
30,153.02419354838707
31,150.24193548387095
32,147.7016129032258
33,145.88709677419354
34,142.74193548387095
35,141.53225806451616
36,139.23387096774198
37,137.41935483870972
38,136.57258064516128
39,134.1532258064516
40,130.88709677419354
41,129.07258064516128
42,126.53225806451611
43,125.56451612903226
44,122.41935483870965
45,121.20967741935483
46,119.63709677419352
47,117.94354838709677
48,117.8225806451613
49,116.24999999999997
50,112.37903225806463
51,110.32258064516134
52,107.90322580645159
53,106.81451612903226
54,102.45967741935478
55,100.88709677419355
56,97.86290322580643
57,96.04838709677416
58,92.90322580645159
59,92.29838709677419
60,91.5725806451613
61,91.45161290322581
62,90.7258064516129
63,89.15322580645159
64,88.18548387096774
65,88.06451612903226
66,86.61290322580648
67,86.49193548387096
68,83.46774193548384
69,81.53225806451611
70,78.38709677419352
71,76.4516129032258
72,74.75806451612902
73,74.51612903225806
74,73.06451612903224
75,72.09677419354838
76,69.79838709677416
77,66.5322580645161
78,63.87096774193545
79,62.78225806451613
80,60.4838709677419
81,60.12096774193548
82,57.94354838709674
83,56.129032258064505
84,54.43548387096773
85,52.741935483870954
86,49.596774193548356
87,48.38709677419354
88,44.637096774193516
89,41.854838709677395
90,40.040322580645146
91,38.34677419354837
92,35.92741935483869
93,34.112903225806434
94,33.87096774193548
95,33.87096774193548
96,32.41935483870966
97,32.17741935483871
98,32.17741935483871
99,31.4516129032258
100,30.604838709677413
101,30.483870967741936
102,28.306451612903203
103,27.217741935483865
104,27.096774193548388
105,24.193548387096744
106,23.830645161290317
107,22.862903225806452
108,21.411290322580633
109,21.169354838709676
110,21.169354838709676
111,19.717741935483858
112,18.749999999999993
113,18.629032258064516
114,18.629032258064516
115,17.903225806451605
116,17.782258064516128
117,17.177419354838698
118,16.93548387096774
119,16.20967741935483
120,15.362903225806443
121,15.241935483870968
122,14.516129032258057
123,12.943548387096758
124,11.975806451612897
125,11.129032258064509
126,11.85483870967742
127,12.70161290322581
128,11.85483870967742
129,11.85483870967742
130,11.129032258064509
131,10.282258064516123
132,10.161290322580646
133,9.435483870967735
134,9.314516129032258
135,9.314516129032258
136,9.314516129032258
137,8.588709677419349
138,8.467741935483874
139,7.620967741935484
140,7.620967741935484
141,7.620967741935484
142,7.620967741935484
143,7.620967741935484
144,7.620967741935484
145,6.895161290322573
146,6.774193548387097
147,6.774193548387097
148,6.048387096774186
149,5.92741935483871
150,5.201612903225799
151,5.080645161290323
152,5.080645161290323
153,5.080645161290323
154,5.080645161290323
155,4.354838709677412
156,4.233870967741935
157,4.233870967741935
158,4.233870967741935
159,4.233870967741935
160,4.233870967741935
161,3.508064516129026
162,3.3870967741935485
163,3.3870967741935485
164,2.6612903225806384
165,2.6612903225806384
166,2.5403225806451615
167,2.5403225806451615
168,2.5403225806451615
169,2.5403225806451615
170,2.5403225806451615
171,2.5403225806451615
172,2.5403225806451615
173,2.5403225806451615
174,1.8145161290322511
175,1.6935483870967742
176,1.6935483870967742
177,1.6935483870967742
178,1.6935483870967742
179,1.6935483870967742
180,1.6935483870967776
181,1.6935483870967742
182,1.6935483870967742
183,1.6935483870967742
184,1.6935483870967742
185,1.6935483870967742
186,1.6935483870967742
187,1.6935483870967742
188,1.6935483870967742
189,1.6935483870967742
190,1.6935483870967742
191,1.6935483870967742
192,2.5403225806451615
193,2.5403225806451517
194,2.5403225806451615
195,2.5403225806451615
196,2.5403225806451615
197,2.5403225806451615
198,2.5403225806451615
199,2.5403225806451615
200,2.5403225806451615
201,2.5403225806451615
202,2.5403225806451615
203,2.5403225806451615
204,2.5403225806451615
205,2.5403225806451615
206,3.3870967741935485
207,3.3870967741935485
208,3.3870967741935485
209,3.3870967741935485
210,3.3870967741935485
211,3.3870967741935485
212,4.233870967741935
213,4.233870967741935
214,4.233870967741935
215,4.233870967741935
216,4.233870967741935
217,4.233870967741935
218,4.233870967741935
219,4.233870967741935
220,4.233870967741935
221,4.233870967741925
222,4.233870967741935
223,4.233870967741935
224,4.233870967741935
225,4.233870967741935
226,4.233870967741935
227,4.233870967741935
228,4.233870967741935
229,4.233870967741935
230,4.233870967741935
231,5.080645161290323
232,5.080645161290323
233,5.080645161290323
234,5.080645161290323
235,5.92741935483871
236,5.927419354838713
237,5.080645161290323
238,5.080645161290323
239,5.080645161290323
240,5.080645161290323
241,5.080645161290323
242,5.080645161290323
243,5.080645161290323
244,5.080645161290323
245,5.080645161290323
246,5.080645161290323
247,5.080645161290323
248,5.080645161290323
249,5.080645161290323
250,5.080645161290323
251,5.080645161290323
252,5.080645161290323
253,5.080645161290323
254,5.080645161290323
255,5.080645161290323
256,5.080645161290323
257,5.080645161290323
258,5.080645161290323
259,5.080645161290323
260,5.080645161290323
261,5.080645161290323
262,5.080645161290323
263,5.080645161290323
264,5.080645161290323
265,5.080645161290323
266,5.080645161290323
267,5.080645161290323
268,5.080645161290323
269,5.080645161290323
270,5.080645161290323
271,5.080645161290323
272,5.080645161290323
273,5.080645161290323
274,5.080645161290323
275,5.080645161290323
276,5.080645161290323
277,5.080645161290323
278,5.080645161290323
279,5.080645161290323
280,5.080645161290323
281,5.92741935483871
282,5.92741935483871
283,5.92741935483871
284,5.92741935483871
285,5.92741935483871
286,5.92741935483871
287,5.92741935483871
288,5.92741935483871
289,5.92741935483871
290,6.774193548387097
291,6.774193548387097
292,6.774193548387097
293,7.620967741935484
294,7.620967741935484
295,7.620967741935484
296,7.620967741935484
297,7.620967741935484
298,7.620967741935484
299,6.8951612903225765
300,6.774193548387097
301,6.774193548387097
302,6.774193548387097
303,6.774193548387097
304,6.774193548387097
305,6.774193548387097
306,6.774193548387097
307,6.774193548387097
308,6.774193548387097
309,8.46774193548387
310,8.46774193548387
311,8.46774193548387
312,8.46774193548387
313,7.741935483870961
314,7.620967741935487
315,7.620967741935484
316,7.620967741935484
317,7.620967741935484
318,7.620967741935484
319,6.895161290322573
320,6.774193548387097
321,6.774193548387097
322,6.774193548387097
323,7.620967741935484
324,7.620967741935484
325,7.620967741935484
326,7.620967741935484
327,7.620967741935484
328,7.620967741935484
329,7.620967741935484
330,8.46774193548387
331,8.46774193548387
332,8.46774193548387
333,8.46774193548387
334,8.46774193548387
335,8.46774193548387
336,8.46774193548387
337,8.46774193548387
338,7.741935483870961
339,7.620967741935484
340,7.620967741935484
341,7.620967741935484
342,6.895161290322573
343,6.774193548387097
344,6.774193548387097
345,6.774193548387097
346,6.774193548387097
347,6.774193548387097
348,6.774193548387097
349,6.774193548387097
350,6.774193548387097
351,6.774193548387097
352,6.774193548387097
353,6.774193548387097
354,6.774193548387097
355,6.774193548387097
356,6.774193548387097
357,6.774193548387097
358,6.774193548387097
359,6.774193548387097
360,8.46774193548387
361,8.46774193548387
362,8.46774193548387
363,8.46774193548387
364,8.46774193548387
365,8.46774193548387
366,8.46774193548387
367,8.46774193548387
368,8.46774193548387
369,8.46774193548387
370,8.46774193548387
371,8.46774193548387
372,8.46774193548387
373,8.46774193548387
374,8.46774193548387
375,9.314516129032258
376,9.314516129032258
377,9.314516129032258
378,9.314516129032258
379,9.314516129032258
380,9.314516129032258
381,9.314516129032258
382,9.314516129032258
383,9.314516129032258
384,10.161290322580646
385,11.008064516129032
386,11.008064516129032
387,11.008064516129032
388,10.282258064516123
389,11.008064516129032
390,11.008064516129032
391,11.008064516129032
392,11.008064516129032
393,11.008064516129032
394,11.008064516129032
395,11.008064516129036
396,10.161290322580646
397,10.161290322580646
398,10.161290322580646
399,10.161290322580646
400,9.435483870967735
401,9.314516129032258
402,9.314516129032258
403,10.161290322580646
404,10.161290322580646
405,10.161290322580646
406,11.008064516129032
407,11.008064516129032
408,11.008064516129032
409,11.008064516129032
410,11.008064516129032
411,11.008064516129032
412,11.008064516129032
413,11.008064516129032
414,11.85483870967742
415,13.548387096774194
416,12.096774193548372
417,12.701612903225806
418,15.241935483870968
419,16.935483870967744
420,17.782258064516128
421,17.782258064516128
422,17.056451612903217
423,16.93548387096774
424,16.93548387096774
425,16.93548387096774
426,16.93548387096774
427,17.782258064516128
428,18.629032258064516
429,19.475806451612904
430,19.59677419354838
431,20.322580645161292
432,20.322580645161292
433,20.322580645161292
434,20.322580645161292
435,22.016129032258064
436,22.862903225806452
437,22.13709677419354
438,22.016129032258064
439,22.016129032258064
440,22.862903225806456
441,22.016129032258064
442,22.016129032258064
443,22.016129032258064
444,22.016129032258064
445,22.862903225806452
446,23.70967741935484
447,24.556451612903224
448,24.556451612903224
449,26.25
450,25.403225806451612
451,25.403225806451612
452,26.25
453,26.25
454,27.096774193548388
455,27.096774193548388
456,27.943548387096776
457,27.943548387096776
458,27.096774193548388
459,27.943548387096776
460,27.943548387096776
461,28.79032258064516
462,29.637096774193534
463,28.79032258064516
464,28.79032258064516
465,29.637096774193548
466,29.637096774193548
467,28.185483870967726
468,27.943548387096776
469,29.637096774193548
470,31.330645161290324
471,30.48387096774194
472,30.483870967741936
473,30.483870967741936
474,31.330645161290324
475,31.330645161290324
476,32.17741935483871
477,33.87096774193548
478,33.87096774193548
479,33.87096774193548
480,37.25806451612903
481,42.33870967741935
482,43.30645161290322
483,44.03225806451613
484,45.725806451612904
485,46.57258064516129
486,46.57258064516129
487,47.41935483870968
488,47.41935483870968
489,47.41935483870968
490,48.266129032258064
491,49.95967741935484
492,50.9274193548387
493,51.653225806451616
494,51.653225806451616
495,52.49999999999998
496,50.9274193548387
