Date,HalfHour,wholesale,wholesale(pound/kWh),import,import(VAT),export,,difference
09/02/2018,46,40.183945,0.040183945,0.088404679,0.092824913,0.048672908,,0.044152005
09/02/2018,47,50.568625,0.050568625,0.111250975,0.116813524,0.058434508,,0.058379016
09/02/2018,48,50.919545,0.050919545,0.112022999,0.117624149,0.058764372,,0.058859777
10/02/2018,1,48.509785,0.048509785,0.106721527,0.112057603,0.056499198,,0.055558405
10/02/2018,2,48.686245,0.048686245,0.107109739,0.112465226,0.05666507,,0.055800156
10/02/2018,3,47.902165,0.047902165,0.105384763,0.110654001,0.055928035,,0.054725966
10/02/2018,4,37.1565,0.0371565,0.0817443,0.085831515,0.04582711,,0.040004405
10/02/2018,5,38.00833,0.03800833,0.083618326,0.087799242,0.04662783,,0.041171412
10/02/2018,6,47.313995,0.047313995,0.104090789,0.109295328,0.055375155,,0.053920173
10/02/2018,7,45.5,0.0455,0.1001,0.105105,0.05367,,0.051435
10/02/2018,8,37.864075,0.037864075,0.083300965,0.087466013,0.046492231,,0.040973783
10/02/2018,9,38.135,0.038135,0.083897,0.08809185,0.0467469,,0.04134495
10/02/2018,10,36.829065,0.036829065,0.081023943,0.08507514,0.045519321,,0.039555819
10/02/2018,11,37.75566,0.03775566,0.083062452,0.087215575,0.04639032,,0.040825254
10/02/2018,12,43.038265,0.043038265,0.094684183,0.099418392,0.051355969,,0.048062423
10/02/2018,13,39.632045,0.039632045,0.087190499,0.091550024,0.048154122,,0.043395902
10/02/2018,14,33.827,0.033827,0.0744194,0.07814037,0.04269738,,0.03544299
10/02/2018,15,41.94698,0.04194698,0.092283356,0.096897524,0.050330161,,0.046567363
10/02/2018,16,64.41178,0.06441178,0.141705916,0.148791212,0.071447073,,0.077344139
10/02/2018,17,81.495,0.081495,0.179289,0.18825345,0.0875053,,0.10074815
10/02/2018,18,87.046545,0.087046545,0.191502399,0.201077519,0.092723752,,0.108353767
10/02/2018,19,57.638915,0.057638915,0.126805613,0.133145894,0.06508058,,0.068065314
10/02/2018,20,66.87014,0.06687014,0.147114308,0.154470023,0.073757932,,0.080712092
10/02/2018,21,80.535085,0.080535085,0.177177187,0.186036046,0.08660298,,0.099433066
10/02/2018,22,92.19762,0.09219762,0.202834764,0.212976502,0.097565763,,0.115410739
10/02/2018,23,94.475,0.094475,0.207845,0.21823725,0.0997065,,0.11853075
10/02/2018,24,94.87,0.09487,0.208714,0.2191497,0.1000778,,0.1190719
10/02/2018,25,94.87,0.09487,0.208714,0.2191497,0.1000778,,0.1190719
10/02/2018,26,89.91909,0.08991909,0.197821998,0.207713098,0.095423945,,0.112289153
10/02/2018,27,42.751795,0.042751795,0.094053949,0.098756646,0.051086687,,0.047669959
10/02/2018,28,51.468025,0.051468025,0.113229655,0.118891138,0.059279944,,0.059611194
10/02/2018,29,51.638095,0.051638095,0.113603809,0.119283999,0.059439809,,0.05984419
10/02/2018,30,52.175,0.052175,0.114785,0.12052425,0.0599445,,0.06057975
10/02/2018,31,52.175,0.052175,0.114785,0.12052425,0.0599445,,0.06057975
10/02/2018,32,64.305625,0.064305625,0.141472375,0.148545994,0.071347288,,0.077198706
10/02/2018,33,66.674165,0.066674165,0.266683163,0.280017321,0.147673715,,0.132343606
10/02/2018,34,80.1659,0.0801659,0.29636498,0.311183229,0.160355946,,0.150827283
10/02/2018,35,77.85025,0.07785025,0.29127055,0.305834078,0.158179235,,0.147654843
10/02/2018,36,112.275,0.112275,0.3333,0.349965,0.1905385,,0.1594265
10/02/2018,37,101.25379,0.10125379,0.3333,0.349965,0.180178563,,0.169786437
10/02/2018,38,62.563445,0.062563445,0.257639579,0.270521558,0.143809638,,0.12671192
10/02/2018,39,37.3214,0.0373214,0.20210708,0.212212434,0.120082116,,0.092130318
10/02/2018,40,36.3236,0.0363236,0.07991192,0.083907516,0.045044184,,0.038863332
10/02/2018,41,51.978285,0.051978285,0.114352227,0.120069838,0.059759588,,0.06031025
10/02/2018,42,49.194045,0.049194045,0.108226899,0.113638244,0.057142402,,0.056495842
10/02/2018,43,44.9,0.0449,0.09878,0.103719,0.053106,,0.050613
10/02/2018,44,44.9,0.0449,0.09878,0.103719,0.053106,,0.050613
10/02/2018,45,49.92098,0.04992098,0.109826156,0.115317464,0.057825721,,0.057491743
10/02/2018,46,40.655,0.040655,0.089441,0.09391305,0.0491157,,0.04479735
10/02/2018,47,40.41952,0.04041952,0.088922944,0.093369091,0.048894349,,0.044474742
10/02/2018,48,41.17133,0.04117133,0.090576926,0.095105772,0.04960105,,0.045504722
11/02/2018,1,38.62488,0.03862488,0.084974736,0.089223473,0.047207387,,0.042016086
11/02/2018,2,39,0.039,0.0858,0.09009,0.04756,,0.04253
11/02/2018,3,39.627975,0.039627975,0.087181545,0.091540622,0.048150297,,0.043390326
11/02/2018,4,46.35586,0.04635586,0.101982892,0.107082037,0.054474508,,0.052607528
11/02/2018,5,43.98,0.04398,0.096756,0.1015938,0.0522412,,0.0493526
11/02/2018,6,45.06326,0.04506326,0.099139172,0.104096131,0.053259464,,0.050836666
11/02/2018,7,46.556395,0.046556395,0.102424069,0.107545272,0.054663011,,0.052882261
11/02/2018,8,44.83406,0.04483406,0.098634932,0.103566679,0.053044016,,0.050522662
11/02/2018,9,43.88267,0.04388267,0.096541874,0.101368968,0.05214971,,0.049219258
11/02/2018,10,42.48,0.04248,0.093456,0.0981288,0.0508312,,0.0472976
11/02/2018,11,35.286775,0.035286775,0.077630905,0.08151245,0.044069569,,0.037442882
11/02/2018,12,43.633095,0.043633095,0.095992809,0.100792449,0.051915109,,0.04887734
11/02/2018,13,61.98088,0.06198088,0.136357936,0.143175833,0.069162027,,0.074013806
11/02/2018,14,54.88,0.05488,0.120736,0.1267728,0.0624872,,0.0642856
11/02/2018,15,47.48,0.04748,0.104456,0.1096788,0.0555312,,0.0541476
11/02/2018,16,47.372945,0.047372945,0.104220479,0.109431503,0.055430568,,0.054000935
11/02/2018,17,62.778285,0.062778285,0.138112227,0.145017838,0.069911588,,0.07510625
11/02/2018,18,85.389775,0.085389775,0.187857505,0.19725038,0.091166389,,0.106083992
11/02/2018,19,74.20462,0.07420462,0.163250164,0.171412672,0.080652343,,0.090760329
11/02/2018,20,82.5,0.0825,0.1815,0.190575,0.08845,,0.102125
11/02/2018,21,65,0.065,0.143,0.15015,0.072,,0.07815
11/02/2018,22,65,0.065,0.143,0.15015,0.072,,0.07815
11/02/2018,23,73,0.073,0.1606,0.16863,0.07952,,0.08911
11/02/2018,24,81.87705,0.08187705,0.18012951,0.189135986,0.087864427,,0.101271559
11/02/2018,25,92.66432,0.09266432,0.203861504,0.214054579,0.098004461,,0.116050118
11/02/2018,26,93.870135,0.093870135,0.206514297,0.216840012,0.099137927,,0.117702085
11/02/2018,27,90.296435,0.090296435,0.198652157,0.208584765,0.095778649,,0.112806116
11/02/2018,28,65.894195,0.065894195,0.144967229,0.15221559,0.072840543,,0.079375047
11/02/2018,29,40.074355,0.040074355,0.088163581,0.09257176,0.048569894,,0.044001866
11/02/2018,30,52.841415,0.052841415,0.116251113,0.122063669,0.06057093,,0.061492739
11/02/2018,31,61.25,0.06125,0.13475,0.1414875,0.068475,,0.0730125
11/02/2018,32,52.93622,0.05293622,0.116459684,0.122282668,0.060660047,,0.061622621
11/02/2018,33,64.292225,0.064292225,0.261442895,0.27451504,0.145434692,,0.129080348
11/02/2018,34,71.681455,0.071681455,0.277699201,0.291584161,0.152380568,,0.139203593
11/02/2018,35,39.66373,0.03966373,0.207260206,0.217623216,0.122283906,,0.09533931
11/02/2018,36,95.908825,0.095908825,0.330999415,0.347549386,0.175154296,,0.17239509
11/02/2018,37,60.593125,0.060593125,0.253304875,0.265970119,0.141957538,,0.124012581
11/02/2018,38,72.93255,0.07293255,0.28045161,0.294474191,0.153556597,,0.140917594
11/02/2018,39,42.789795,0.042789795,0.214137549,0.224844426,0.125222407,,0.099622019
11/02/2018,40,39.307835,0.039307835,0.086477237,0.090801099,0.047849365,,0.042951734
11/02/2018,41,39.45,0.03945,0.08679,0.0911295,0.047983,,0.0431465
11/02/2018,42,39.00256,0.03900256,0.085805632,0.090095914,0.047562406,,0.042533507
11/02/2018,43,48.03037,0.04803037,0.105666814,0.110950155,0.056048548,,0.054901607
11/02/2018,44,51.519805,0.051519805,0.113343571,0.11901075,0.059328617,,0.059682133
11/02/2018,45,39.14404,0.03914404,0.086116888,0.090422732,0.047695398,,0.042727335
11/02/2018,46,39.04344,0.03904344,0.085895568,0.090190346,0.047600834,,0.042589513
11/02/2018,47,36.731605,0.036731605,0.080809531,0.084850008,0.045427709,,0.039422299
11/02/2018,48,32.25263,0.03225263,0.070955786,0.074503575,0.041217472,,0.033286103
12/02/2018,1,35.611875,0.035611875,0.078346125,0.082263431,0.044375163,,0.037888269
12/02/2018,2,54.53098,0.05453098,0.119968156,0.125966564,0.062159121,,0.063807443
12/02/2018,3,65.99698,0.06599698,0.145193356,0.152453024,0.072937161,,0.079515863
12/02/2018,4,58.225,0.058225,0.128095,0.13449975,0.0656315,,0.06886825
12/02/2018,5,54.5386,0.0545386,0.11998492,0.125984166,0.062166284,,0.063817882
12/02/2018,6,46.985,0.046985,0.103367,0.10853535,0.0550659,,0.05346945
12/02/2018,7,46.75784,0.04675784,0.102867248,0.10801061,0.05485237,,0.053158241
12/02/2018,8,46.275,0.046275,0.101805,0.10689525,0.0543985,,0.05249675
12/02/2018,9,40.218865,0.040218865,0.088481503,0.092905578,0.048705733,,0.044199845
12/02/2018,10,38.85868,0.03885868,0.085489096,0.089763551,0.047427159,,0.042336392
12/02/2018,11,46.80406,0.04680406,0.102968932,0.108117379,0.054895816,,0.053221562
12/02/2018,12,44.8,0.0448,0.09856,0.103488,0.053012,,0.050476
12/02/2018,13,44.8,0.0448,0.09856,0.103488,0.053012,,0.050476
12/02/2018,14,38.022995,0.038022995,0.083650589,0.087833118,0.046641615,,0.041191503
12/02/2018,15,38.72236,0.03872236,0.085189192,0.089448652,0.047299018,,0.042149633
12/02/2018,16,46.605,0.046605,0.102531,0.10765755,0.0547087,,0.05294885
12/02/2018,17,38.335485,0.038335485,0.084338067,0.08855497,0.046935356,,0.041619614
12/02/2018,18,64.64012,0.06464012,0.142208264,0.149318677,0.071661713,,0.077656964
12/02/2018,19,66.22882,0.06622882,0.145703404,0.152988574,0.073155091,,0.079833483
12/02/2018,20,49.997015,0.049997015,0.109993433,0.115493105,0.057897194,,0.057595911
12/02/2018,21,72.849405,0.072849405,0.160268691,0.168282126,0.079378441,,0.088903685
12/02/2018,22,72.920625,0.072920625,0.160425375,0.168446644,0.079445388,,0.089001256
12/02/2018,23,74.19506,0.07419506,0.163229132,0.171390589,0.080643356,,0.090747232
12/02/2018,24,75.43909,0.07543909,0.165965998,0.174264298,0.081812745,,0.092451553
12/02/2018,25,71.58898,0.07158898,0.157495756,0.165370544,0.078193641,,0.087176903
12/02/2018,26,53.162335,0.053162335,0.116957137,0.122804994,0.060872595,,0.061932399
12/02/2018,27,51.725,0.051725,0.113795,0.11948475,0.0595215,,0.05996325
12/02/2018,28,52.68682,0.05268682,0.115911004,0.121706554,0.060425611,,0.061280943
12/02/2018,29,51.540105,0.051540105,0.113388231,0.119057643,0.059347699,,0.059709944
12/02/2018,30,52.819165,0.052819165,0.116202163,0.122012271,0.060550015,,0.061462256
12/02/2018,31,52.87877,0.05287877,0.116333294,0.122149959,0.060606044,,0.061543915
12/02/2018,32,55.2316,0.0552316,0.12150952,0.127584996,0.062817704,,0.064767292
12/02/2018,33,53.95204,0.05395204,0.238694488,0.250629212,0.135714918,,0.114914295
12/02/2018,34,57.290815,0.057290815,0.246039793,0.258341783,0.138853366,,0.119488417
12/02/2018,35,82.525,0.082525,0.301555,0.31663275,0.1625735,,0.15405925
12/02/2018,36,41.46966,0.04146966,0.211233252,0.221794915,0.12398148,,0.097813434
12/02/2018,37,41.019995,0.041019995,0.210243989,0.220756188,0.123558795,,0.097197393
12/02/2018,38,39.129285,0.039129285,0.206084427,0.216388648,0.121781528,,0.09460712
12/02/2018,39,39.475,0.039475,0.206845,0.21718725,0.1221065,,0.09508075
12/02/2018,40,39.495165,0.039495165,0.086889363,0.091233831,0.048025455,,0.043208376
12/02/2018,41,39.413485,0.039413485,0.086709667,0.09104515,0.047948676,,0.043096474
12/02/2018,42,39.26986,0.03926986,0.086393692,0.090713377,0.047813668,,0.042899708
12/02/2018,43,51.82139,0.05182139,0.114007058,0.119707411,0.059612107,,0.060095304
12/02/2018,44,38.929235,0.038929235,0.085644317,0.089926533,0.047493481,,0.042433052
12/02/2018,45,41.573295,0.041573295,0.091461249,0.096034311,0.049978897,,0.046055414
12/02/2018,46,30.5479,0.0305479,0.06720538,0.070565649,0.039615026,,0.030950623
12/02/2018,47,32,0.032,0.0704,0.07392,0.04098,,0.03294
12/02/2018,48,31.89771,0.03189771,0.070174962,0.07368371,0.040883847,,0.032799863
13/02/2018,1,32.55,0.03255,0.07161,0.0751905,0.041497,,0.0336935
13/02/2018,2,35.6,0.0356,0.07832,0.082236,0.044364,,0.037872
13/02/2018,3,44.795,0.044795,0.098549,0.10347645,0.0530073,,0.05046915
13/02/2018,4,44.795,0.044795,0.098549,0.10347645,0.0530073,,0.05046915
13/02/2018,5,35.275,0.035275,0.077605,0.08148525,0.0440585,,0.03742675
13/02/2018,6,35.075,0.035075,0.077165,0.08102325,0.0438705,,0.03715275
13/02/2018,7,45.53289,0.04553289,0.100172358,0.105180976,0.053700917,,0.051480059
13/02/2018,8,33.624485,0.033624485,0.073973867,0.07767256,0.042507016,,0.035165544
13/02/2018,9,33.55819,0.03355819,0.073828018,0.077519419,0.042444699,,0.03507472
13/02/2018,10,30.65,0.03065,0.06743,0.0708015,0.039711,,0.0310905
13/02/2018,11,28.66733,0.02866733,0.063068126,0.066221532,0.03784729,,0.028374242
13/02/2018,12,26.780985,0.026780985,0.058918167,0.061864075,0.036074126,,0.025789949
13/02/2018,13,30.297055,0.030297055,0.066653521,0.069986197,0.039379232,,0.030606965
13/02/2018,14,32.25,0.03225,0.07095,0.0744975,0.041215,,0.0332825
13/02/2018,15,37.8,0.0378,0.08316,0.087318,0.046432,,0.040886
13/02/2018,16,39.20273,0.03920273,0.086246006,0.090558306,0.047750566,,0.04280774
13/02/2018,17,39.661865,0.039661865,0.087256103,0.091618908,0.048182153,,0.043436755
13/02/2018,18,76.17713,0.07617713,0.167589686,0.17596917,0.082506502,,0.093462668
13/02/2018,19,77,0.077,0.1694,0.17787,0.08328,,0.09459
13/02/2018,20,71.80298,0.07180298,0.157966556,0.165864884,0.078394801,,0.087470083
13/02/2018,21,66.475,0.066475,0.146245,0.15355725,0.0733865,,0.08017075
13/02/2018,22,63.21009,0.06321009,0.139062198,0.146015308,0.070317485,,0.075697823
13/02/2018,23,47.5,0.0475,0.1045,0.109725,0.05555,,0.054175
13/02/2018,24,54,0.054,0.1188,0.12474,0.06166,,0.06308
13/02/2018,25,54.5,0.0545,0.1199,0.125895,0.06213,,0.063765
13/02/2018,26,54.17,0.05417,0.119174,0.1251327,0.0618198,,0.0633129
13/02/2018,27,48.18375,0.04818375,0.10600425,0.111304463,0.056192725,,0.055111738
13/02/2018,28,47.5,0.0475,0.1045,0.109725,0.05555,,0.054175
13/02/2018,29,47.5,0.0475,0.1045,0.109725,0.05555,,0.054175
13/02/2018,30,44.17315,0.04417315,0.09718093,0.102039977,0.052422761,,0.049617216
13/02/2018,31,35.5,0.0355,0.0781,0.082005,0.04427,,0.037735
13/02/2018,32,40.582765,0.040582765,0.089282083,0.093746187,0.049047799,,0.044698388
13/02/2018,33,38.909015,0.038909015,0.205599833,0.215879825,0.121574474,,0.094305351
13/02/2018,34,55.348455,0.055348455,0.241766601,0.253854931,0.137027548,,0.116827383
13/02/2018,35,56.422435,0.056422435,0.244129357,0.256335825,0.138037089,,0.118298736
13/02/2018,36,84.97,0.08497,0.306934,0.3222807,0.1648718,,0.1574089
13/02/2018,37,70.22,0.07022,0.274484,0.2882082,0.1510068,,0.1372014
13/02/2018,38,74.263915,0.074263915,0.283380613,0.297549644,0.15480808,,0.142741564
13/02/2018,39,54.96226,0.05496226,0.240916972,0.252962821,0.136664524,,0.116298296
13/02/2018,40,57.49597,0.05749597,0.126491134,0.132815691,0.064946212,,0.067869479
13/02/2018,41,40.0913,0.0400913,0.08820086,0.092610903,0.048585822,,0.044025081
13/02/2018,42,39.361865,0.039361865,0.086596103,0.090925908,0.047900153,,0.043025755
13/02/2018,43,39.520945,0.039520945,0.086946079,0.091293383,0.048049688,,0.043243695
13/02/2018,44,33.70059,0.03370059,0.074141298,0.077848363,0.042578555,,0.035269808
13/02/2018,45,36.98019,0.03698019,0.081356418,0.085424239,0.045661379,,0.03976286
13/02/2018,46,33.80243,0.03380243,0.074365346,0.078083613,0.042674284,,0.035409329
13/02/2018,47,33.87767,0.03387767,0.074530874,0.078257418,0.04274501,,0.035512408
13/02/2018,48,39.38686,0.03938686,0.086651092,0.090983647,0.047923648,,0.043059998
14/02/2018,1,48.225,0.048225,0.106095,0.11139975,0.0562315,,0.05516825
14/02/2018,2,56.475,0.056475,0.124245,0.13045725,0.0639865,,0.06647075
14/02/2018,3,48.415,0.048415,0.106513,0.11183865,0.0564101,,0.05542855
14/02/2018,4,39.27444,0.03927444,0.086403768,0.090723956,0.047817974,,0.042905983
14/02/2018,5,38.428955,0.038428955,0.084543701,0.088770886,0.047023218,,0.041747668
14/02/2018,6,30.06,0.03006,0.066132,0.0694386,0.0391564,,0.0302822
14/02/2018,7,29.443155,0.029443155,0.064774941,0.068013688,0.038576566,,0.029437122
14/02/2018,8,37.19006,0.03719006,0.081818132,0.085909039,0.045858656,,0.040050382
14/02/2018,9,38.019645,0.038019645,0.083643219,0.08782538,0.046638466,,0.041186914
14/02/2018,10,36.12062,0.03612062,0.079465364,0.083438632,0.044853383,,0.038585249
14/02/2018,11,38.25,0.03825,0.08415,0.0883575,0.046855,,0.0415025
14/02/2018,12,37.817845,0.037817845,0.083199259,0.087359222,0.046448774,,0.040910448
14/02/2018,13,53.75,0.05375,0.11825,0.1241625,0.061425,,0.0627375
14/02/2018,14,64,0.064,0.1408,0.14784,0.07106,,0.07678
14/02/2018,15,62.761815,0.062761815,0.138075993,0.144979793,0.069896106,,0.075083687
14/02/2018,16,54.922205,0.054922205,0.120828851,0.126870294,0.062526873,,0.064343421
14/02/2018,17,52.307915,0.052307915,0.115077413,0.120831284,0.06006944,,0.060761844
14/02/2018,18,55.02536,0.05502536,0.121055792,0.127108582,0.062623838,,0.064484743
14/02/2018,19,39.668075,0.039668075,0.087269765,0.091633253,0.048187991,,0.043445263
14/02/2018,20,69.056515,0.069056515,0.151924333,0.15952055,0.075813124,,0.083707426
14/02/2018,21,73.64826,0.07364826,0.162026172,0.170127481,0.080129364,,0.089998116
14/02/2018,22,87.495,0.087495,0.192489,0.20211345,0.0931453,,0.10896815
14/02/2018,23,65.546275,0.065546275,0.144201805,0.151411895,0.072513499,,0.078898397
14/02/2018,24,76.756105,0.076756105,0.168863431,0.177306603,0.083050739,,0.094255864
14/02/2018,25,53.11503,0.05311503,0.116853066,0.122695719,0.060828128,,0.061867591
14/02/2018,26,51.861765,0.051861765,0.114095883,0.119800677,0.059650059,,0.060150618
14/02/2018,27,52.393685,0.052393685,0.115266107,0.121029412,0.060150064,,0.060879348
14/02/2018,28,52.618,0.052618,0.1157596,0.12154758,0.06036092,,0.06118666
14/02/2018,29,62.47,0.06247,0.137434,0.1443057,0.0696218,,0.0746839
14/02/2018,30,92.93702,0.09293702,0.204461444,0.214684516,0.098260799,,0.116423717
14/02/2018,31,88.20662,0.08820662,0.194054564,0.203757292,0.093814223,,0.109943069
14/02/2018,32,90.88488,0.09088488,0.199946736,0.209944073,0.096331787,,0.113612286
14/02/2018,33,87.495,0.087495,0.312489,0.32811345,0.1672453,,0.16086815
14/02/2018,34,57.54749,0.05754749,0.246604478,0.258934702,0.139094641,,0.119840061
14/02/2018,35,96.593455,0.096593455,0.332505601,0.349130881,0.175797848,,0.173333033
14/02/2018,36,119.595,0.119595,0.3333,0.349965,0.1974193,,0.1525457
14/02/2018,37,63.81427,0.06381427,0.260391394,0.273410964,0.144985414,,0.12842555
14/02/2018,38,64.61,0.06461,0.262142,0.2752491,0.1457334,,0.1295157
14/02/2018,39,61.79746,0.06179746,0.255954412,0.268752133,0.143089612,,0.12566252
14/02/2018,40,56.644195,0.056644195,0.124617229,0.13084809,0.064145543,,0.066702547
14/02/2018,41,39.258045,0.039258045,0.086367699,0.090686084,0.047802562,,0.042883522
14/02/2018,42,38.87587,0.03887587,0.085526914,0.08980326,0.047443318,,0.042359942
14/02/2018,43,49.133565,0.049133565,0.108093843,0.113498535,0.057085551,,0.056412984
14/02/2018,44,48.151035,0.048151035,0.105932277,0.111228891,0.056161973,,0.055066918
14/02/2018,45,38.955,0.038955,0.085701,0.08998605,0.0475177,,0.04246835
14/02/2018,46,46.275685,0.046275685,0.101806507,0.106896832,0.054399144,,0.052497688
14/02/2018,47,45.998975,0.045998975,0.101197745,0.106257632,0.054139037,,0.052118596
14/02/2018,48,32.758465,0.032758465,0.072068623,0.075672054,0.041692957,,0.033979097
15/02/2018,1,47.175,0.047175,0.103785,0.10897425,0.0552445,,0.05372975
15/02/2018,2,46.387835,0.046387835,0.102053237,0.107155899,0.054504565,,0.052651334
15/02/2018,3,46.79989,0.04679989,0.102959758,0.108107746,0.054891897,,0.053215849
15/02/2018,4,92.403135,0.092403135,0.203286897,0.213451242,0.097758947,,0.115692295
15/02/2018,5,73.79262,0.07379262,0.162343764,0.170460952,0.080265063,,0.090195889
15/02/2018,6,97,0.097,0.2134,0.22407,0.10208,,0.12199
15/02/2018,7,56.995,0.056995,0.125389,0.13165845,0.0644753,,0.06718315
15/02/2018,8,52.47529,0.05247529,0.115445638,0.12121792,0.060226773,,0.060991147
15/02/2018,9,42.8316,0.0428316,0.09422952,0.098940996,0.051161704,,0.047779292
15/02/2018,10,44.65885,0.04465885,0.09824947,0.103161944,0.052879319,,0.050282625
15/02/2018,11,31.29698,0.03129698,0.068853356,0.072296024,0.040319161,,0.031976863
15/02/2018,12,41.378575,0.041378575,0.091032865,0.095584508,0.049795861,,0.045788648
15/02/2018,13,47.75,0.04775,0.10505,0.1103025,0.055785,,0.0545175
15/02/2018,14,48.708755,0.048708755,0.107159261,0.112517224,0.05668623,,0.055830994
15/02/2018,15,53.545,0.053545,0.117799,0.12368895,0.0612323,,0.06245665
15/02/2018,16,39.950385,0.039950385,0.087890847,0.092285389,0.048453362,,0.043832027
15/02/2018,17,38.178585,0.038178585,0.083992887,0.088192531,0.04678787,,0.041404661
15/02/2018,18,38.854705,0.038854705,0.085480351,0.089754369,0.047423423,,0.042330946
15/02/2018,19,48.758765,0.048758765,0.107269283,0.112632747,0.056733239,,0.055899508
15/02/2018,20,39.441755,0.039441755,0.086771861,0.091110454,0.04797525,,0.043135204
15/02/2018,21,38.962105,0.038962105,0.085716631,0.090002463,0.047524379,,0.042478084
15/02/2018,22,38.254565,0.038254565,0.084160043,0.088368045,0.046859291,,0.041508754
15/02/2018,23,38.567,0.038567,0.0848474,0.08908977,0.04715298,,0.04193679
15/02/2018,24,38.010115,0.038010115,0.083622253,0.087803366,0.046629508,,0.041173858
15/02/2018,25,38.516985,0.038516985,0.084737367,0.088974235,0.047105966,,0.041868269
15/02/2018,26,38.67337,0.03867337,0.085081414,0.089335485,0.047252968,,0.042082517
15/02/2018,27,38.332825,0.038332825,0.084332215,0.088548826,0.046932856,,0.04161597
15/02/2018,28,38.169765,0.038169765,0.083973483,0.088172157,0.046779579,,0.041392578
15/02/2018,29,37.67769,0.03767769,0.082890918,0.087035464,0.046317029,,0.040718435
15/02/2018,30,37.675,0.037675,0.082885,0.08702925,0.0463145,,0.04071475
15/02/2018,31,38.287065,0.038287065,0.084231543,0.08844312,0.046889841,,0.041553279
15/02/2018,32,38.984325,0.038984325,0.085765515,0.090053791,0.047545266,,0.042508525
15/02/2018,33,38.5981,0.0385981,0.20491582,0.215161611,0.121282214,,0.093879397
15/02/2018,34,38.836825,0.038836825,0.205441015,0.215713066,0.121506616,,0.09420645
15/02/2018,35,38.955,0.038955,0.205701,0.21598605,0.1216177,,0.09436835
15/02/2018,36,42.579345,0.042579345,0.213674559,0.224358287,0.125024584,,0.099333703
15/02/2018,37,60.418715,0.060418715,0.252921173,0.265567232,0.141793592,,0.12377364
15/02/2018,38,57.83249,0.05783249,0.247231478,0.259593052,0.139362541,,0.120230511
15/02/2018,39,56.09567,0.05609567,0.243410474,0.255580998,0.13772993,,0.117851068
15/02/2018,40,39.32652,0.03932652,0.086518344,0.090844261,0.047866929,,0.042977332
15/02/2018,41,38.979315,0.038979315,0.085754493,0.090042218,0.047540556,,0.042501662
15/02/2018,42,46.5821,0.0465821,0.10248062,0.107604651,0.054687174,,0.052917477
15/02/2018,43,46.894345,0.046894345,0.103167559,0.108325937,0.054980684,,0.053345253
15/02/2018,44,38.538895,0.038538895,0.084785569,0.089024847,0.047126561,,0.041898286
15/02/2018,45,38.175,0.038175,0.083985,0.08818425,0.0467845,,0.04139975
15/02/2018,46,34.75408,0.03475408,0.076458976,0.080281925,0.043568835,,0.03671309
15/02/2018,47,41.247835,0.041247835,0.090745237,0.095282499,0.049672965,,0.045609534
15/02/2018,48,36.407865,0.036407865,0.080097303,0.084102168,0.045123393,,0.038978775
16/02/2018,1,36.00043,0.03600043,0.079200946,0.083160993,0.044740404,,0.038420589
16/02/2018,2,41.281625,0.041281625,0.090819575,0.095360554,0.049704728,,0.045655826
16/02/2018,3,42.5045,0.0425045,0.0935099,0.098185395,0.05085423,,0.047331165
16/02/2018,4,35.89745,0.03589745,0.07897439,0.08292311,0.044643603,,0.038279507
16/02/2018,5,33.1325,0.0331325,0.0728915,0.076536075,0.04204455,,0.034491525
16/02/2018,6,31.5575,0.0315575,0.0694265,0.072897825,0.04056405,,0.032333775
16/02/2018,7,31.53,0.03153,0.069366,0.0728343,0.0405382,,0.0322961
16/02/2018,8,34.6,0.0346,0.07612,0.079926,0.043424,,0.036502
16/02/2018,9,34.465,0.034465,0.075823,0.07961415,0.0432971,,0.03631705
16/02/2018,10,41.12458,0.04112458,0.090474076,0.09499778,0.049557105,,0.045440675
16/02/2018,11,45.79379,0.04579379,0.100746338,0.105783655,0.053946163,,0.051837492
16/02/2018,12,45.932285,0.045932285,0.101051027,0.106103578,0.054076348,,0.05202723
16/02/2018,13,42.5,0.0425,0.0935,0.098175,0.05085,,0.047325
16/02/2018,14,46.5,0.0465,0.1023,0.107415,0.05461,,0.052805
16/02/2018,15,30.434515,0.030434515,0.066955933,0.07030373,0.039508444,,0.030795286
16/02/2018,16,44.14189,0.04414189,0.097112158,0.101967766,0.052393377,,0.049574389
16/02/2018,17,51.179725,0.051179725,0.112595395,0.118225165,0.059008942,,0.059216223
16/02/2018,18,53.31848,0.05331848,0.117300656,0.123165689,0.061019371,,0.062146318
16/02/2018,19,45,0.045,0.099,0.10395,0.0532,,0.05075
16/02/2018,20,38.81933,0.03881933,0.085402526,0.089672652,0.04739017,,0.042282482
16/02/2018,21,49,0.049,0.1078,0.11319,0.05696,,0.05623
16/02/2018,22,44.89511,0.04489511,0.098769242,0.103707704,0.053101403,,0.050606301
16/02/2018,23,45,0.045,0.099,0.10395,0.0532,,0.05075
16/02/2018,24,33.64311,0.03364311,0.074014842,0.077715584,0.042524523,,0.035191061
16/02/2018,25,33.191615,0.033191615,0.073021553,0.076672631,0.042100118,,0.034572513
16/02/2018,26,33.500595,0.033500595,0.073701309,0.077386374,0.042390559,,0.034995815
16/02/2018,27,33.784925,0.033784925,0.074326835,0.078043177,0.04265783,,0.035385347
